Timestamp,Latitud (°),Longitud (°),Altitud (km),Elevación (°),Azimut (°),Distancia (km),VISIBLE (1/0)
2025-11-12T00:35:40.979836+00:00,75.19153315881708,-168.70927941344902,511.0761979665389,-23.82697239886188,346.8686833100655,6243.906071168762,0
2025-11-12T00:35:55.979836+00:00,74.37068860852952,-170.5737870766203,510.92173589875637,-24.38342575122722,346.7264439159208,6340.509282632176,0
2025-11-12T00:36:10.979836+00:00,73.53649203981688,-172.26154623392966,510.759404635493,-24.93772058020529,346.5896039183967,6436.729812766267,0
2025-11-12T00:36:25.979836+00:00,72.69085384828155,-173.79585166600458,510.5893638909394,-25.489958820403885,346.4579120557766,6532.557858368094,0
2025-11-12T00:36:40.979836+00:00,71.83535191287753,-175.19646876589167,510.4117825298371,-26.04023627421823,346.3311325936894,6627.983823266981,0
2025-11-12T00:36:55.979836+00:00,70.97129654213809,-176.4801869501365,510.226838396199,-26.58864305876233,346.2090441354779,6722.998305205551,0
2025-11-12T00:37:10.979836+00:00,70.09978186880222,-177.6612983119454,510.0347181322848,-27.13526401494523,346.09143853882193,6817.5920839431,0
2025-11-12T00:37:25.979836+00:00,69.22172655737263,-178.75200340387062,509.83561698784854,-27.68017908232072,345.97811992777673,6911.756110460018,0
2025-11-12T00:37:40.979836+00:00,68.3379061284369,-179.76275119574913,509.6297386199826,-28.223463642917068,345.86890379057434,7005.481497148982,0
2025-11-12T00:37:55.979836+00:00,67.44897871853355,179.29747802358455,509.41729488360227,-28.76518883691288,345.7636161546597,7098.759508889715,0
2025-11-12T00:38:10.979836+00:00,66.5555056963107,178.42093802328904,509.19850561276496,-29.305421852962287,345.6620928313487,7191.581554955713,0
2025-11-12T00:38:25.979836+00:00,65.65796824052171,177.6009222754656,508.9735983931827,-29.84422619497206,345.56417872342473,7283.939181584074,0
2025-11-12T00:38:40.979836+00:00,64.75678073586154,176.83160289939767,508.7428083257946,-30.381661928151495,345.46972718951355,7375.824065263762,0
2025-11-12T00:38:55.979836+00:00,63.85230165300455,176.10789701401276,508.5063777819523,-30.917785905654107,345.37859945996235,7467.228006582783,0
2025-11-12T00:39:10.979836+00:00,62.944842429982295,175.42535559881887,508.26455615020694,-31.45265197776387,345.2906640993465,7558.142924622243,0
2025-11-12T00:39:25.979836+00:00,62.0346747587553,174.78007083094082,508.0175995750284,-31.98631118508778,345.20579651130987,7648.560851835609,0
2025-11-12T00:39:40.979836+00:00,61.12203659299352,174.1685985990348,507.7657706876406,-32.518811937180125,345.12387848187376,7738.473929375572,0
2025-11-12T00:39:55.979836+00:00,60.207137125587785,173.58789350362485,507.5093383292738,-33.05020017780675,345.04479775769454,7827.874402821382,0
2025-11-12T00:40:10.979836+00:00,59.29016093201884,173.03525415217595,507.24857726704096,-33.580519538019196,344.96844765619625,7916.754618277179,0
2025-11-12T00:40:25.979836+00:00,58.3712714351835,172.50827696387094,506.9837679026923,-34.10981147804146,344.8947267047094,8005.10701880508,0
2025-11-12T00:40:40.979836+00:00,57.450613815639144,172.00481702839917,506.7151959745965,-34.63811541890427,344.8235383061061,8092.924141164976,0
2025-11-12T00:40:55.979836+00:00,56.52831746645992,171.52295482984525,506.44315225313557,-35.16546886468262,344.75479042860877,8180.198612836594,0
2025-11-12T00:41:10.979836+00:00,55.60449807252956,171.06096786247141,506.1679322298828,-35.691907516080455,344.6883953176955,8266.923149296465,0
2025-11-12T00:41:25.979836+00:00,54.67925937868634,170.61730633967434,505.88983580080793,-36.217465376084505,344.6242692282368,8353.090551532383,0
2025-11-12T00:41:40.979836+00:00,53.752694699038244,170.19057233896874,505.60916694383354,-36.7421748483038,344.56233217513153,8438.693703772937,0
2025-11-12T00:41:55.979836+00:00,52.824888210061914,169.7795018406012,505.3262333911175,-37.266066828575944,344.50250770088917,8523.725571415085,0
2025-11-12T00:42:10.979836+00:00,51.895916062346416,169.3829492107799,505.04134629627686,-37.789170790382705,344.44472265876743,8608.179199136099,0
2025-11-12T00:42:25.979836+00:00,50.96584733969326,168.9998737568078,504.75481989697585,-38.31151486452396,344.3889070101451,8692.047709170236,0
2025-11-12T00:42:40.979836+00:00,50.03474488917125,168.6293280435584,504.4669711732068,-38.833125913526054,344.3349936349782,8775.324299742722,0
2025-11-12T00:42:55.979836+00:00,49.10266604176611,168.27044771192774,504.178119501577,-39.35402960115925,344.28291815425916,8858.00224364454,0
2025-11-12T00:43:10.979836+00:00,48.16966323989606,167.92244258188134,503.8885863059675,-39.87425045744347,344.2326187634787,8940.074886938817,0
2025-11-12T00:43:25.979836+00:00,47.23578458540092,167.58458885732188,503.59869470500763,-40.39381193947842,344.1840360762172,9021.535647788687,0
2025-11-12T00:43:40.979836+00:00,46.30107431940157,167.25622227874,503.30876915659877,-40.912736488401904,344.13711297701786,9102.378015396424,0
2025-11-12T00:43:55.979836+00:00,45.365573243590646,166.93673209339593,503.01913509998906,-41.43104558276322,344.0917944827576,9182.59554904607,0
2025-11-12T00:44:10.979836+00:00,44.42931909104196,166.62555573245797,502.73011859571204,-41.948759788574584,344.04802761187415,9262.181877242205,0
2025-11-12T00:44:25.979836+00:00,43.49234685336497,166.3221741012443,502.44204596379996,-42.465898806271014,344.0057612607255,9341.13069693634,0
2025-11-12T00:44:40.979836+00:00,42.554689070002716,166.02610740239692,502.1552434207048,-42.982481514802565,343.96494608650585,9419.435772835051,0
2025-11-12T00:44:55.979836+00:00,41.61637608461184,165.73691142340624,501.87003671525804,-43.498526013066126,343.92553439619707,9497.090936784534,0
2025-11-12T00:45:10.979836+00:00,40.677436272733594,165.45417422984582,501.58675076412374,-44.01404965885433,343.8874800409576,9574.090087224633,0
2025-11-12T00:45:25.979836+00:00,39.73789624437443,165.17751321375252,501.30570928717555,-44.52906910549503,343.8507383155045,9650.427188707567,0
2025-11-12T00:45:40.979836+00:00,38.79778102458495,164.90657245361413,501.0272344431229,-45.04360033634693,343.81526586204274,9726.09627147753,0
2025-11-12T00:45:55.979836+00:00,37.85711421477792,164.64102034846528,500.75164646594857,-45.557658697249444,343.78102057825424,9801.091431099849,0
2025-11-12T00:46:10.979836+00:00,36.91591813671135,164.38054749336428,500.47926330236385,-46.07125892727528,343.74796152897227,9875.40682816668,0
2025-11-12T00:46:25.979836+00:00,35.97421396202814,164.1248647682409,500.2104002510018,-46.584415187419594,343.71604886118985,9949.036688003831,0
2025-11-12T00:46:40.979836+00:00,35.03202182792778,163.87370161530575,499.94536960349666,-47.09714108796213,343.6852437219106,10021.975300466001,0
2025-11-12T00:46:55.979836+00:00,34.089360941310204,163.62680448369235,499.68448028798997,-47.609449714165436,343.6555081786174,10094.217019752123,0
2025-11-12T00:47:10.979836+00:00,33.14624967239019,163.38393542261372,499.4280375155263,-48.121353650569496,343.62680514192425,10165.756264261572,0
2025-11-12T00:47:25.979836+00:00,32.20270563895035,163.14487080662383,499.1763424297075,-48.632865003963204,343.5990982900875,10236.587516486708,0
2025-11-12T00:47:40.979836+00:00,31.25874578228523,162.90940017857747,498.9296917600472,-49.14399542509527,343.57235199507284,10306.705322935903,0
2025-11-12T00:47:55.979836+00:00,30.314386435658864,162.6773251976681,498.68837747947265,-49.65475612922955,343.5465312498081,10376.104294088278,0
2025-11-12T00:48:10.979836+00:00,29.36964338610222,162.44845868137443,498.45268646635265,-50.16515791559427,343.52160159633127,10444.779104374657,0
2025-11-12T00:48:25.979836+00:00,28.42453193021304,162.2226237315113,498.2229001715084,-50.67521118580018,343.4975290544682,10512.724492183452,0
2025-11-12T00:48:40.979836+00:00,27.479066924547286,161.9996529356753,497.99929429063974,-51.184925961298994,343.4742800507119,10579.935259890819,0
2025-11-12T00:48:55.979836+00:00,26.533262831176703,161.77938763634447,497.78213844250513,-51.694311899923406,343.45182134699945,10646.40627391068,0
2025-11-12T00:49:10.979836+00:00,25.587133758831193,161.5616772608444,497.57169585337283,-52.20337831158597,343.43011996897326,10712.132464766055,0
2025-11-12T00:49:25.979836+00:00,24.64069350010975,161.34637870608424,497.36822304804855,-52.71213417315624,343.4091431333818,10777.108827175894,0
2025-11-12T00:49:40.979836+00:00,23.693955565092047,161.13335577259028,497.17196954792433,-53.22058814259134,343.3888581742731,10841.330420159573,0
2025-11-12T00:49:55.979836+00:00,22.746933211702988,160.92247864309,496.9831775764642,-53.72874857234445,343.36923246749234,10904.792367155182,0
2025-11-12T00:50:10.979836+00:00,21.79963947313903,160.71362340122093,496.80208177244464,-54.23662352209859,343.3502333531446,10967.4898561511,0
2025-11-12T00:50:25.979836+00:00,20.852087182601828,160.50667158655685,496.62890891139557,-54.74422077086696,343.3318280554876,11029.41813983002,0
2025-11-12T00:50:40.979836+00:00,19.904288995614955,160.3015097824789,496.4638776355564,-55.25154782847774,343.3139835997566,11090.572535722193,0
2025-11-12T00:50:55.979836+00:00,18.956257410117146,160.09802923368034,496.30719819272247,-55.75861194649616,343.2966667254491,11150.948426369228,0
2025-11-12T00:51:10.979836+00:00,18.008004784552444,159.89612549056986,496.1590721843656,-56.26542012859297,343.2798437954052,11210.541259494992,0
2025-11-12T00:51:25.979836+00:00,17.05954335410065,159.69569807801858,496.0196923232943,-56.77197914040594,343.2634807000315,11269.346548184743,0
2025-11-12T00:51:40.979836+00:00,16.110885245265315,159.49665018607627,495.88924220126495,-57.278295518898595,343.24754275604,11327.359871069293,0
2025-11-12T00:51:55.979836+00:00,15.162042488922722,159.29888838066725,495.76789606677437,-57.78437558125185,343.231994598801,11384.576872514532,0
2025-11-12T00:52:10.979836+00:00,14.213027031986973,159.10232233230317,495.65581861339126,-58.29022543330572,343.2168000674997,11440.993262815286,0
2025-11-12T00:52:25.979836+00:00,13.263850747814454,158.90686456107943,495.5531647789331,-58.79585097757081,343.20192208212467,11496.604818392683,0
2025-11-12T00:52:40.979836+00:00,12.314525445461534,158.71243019644567,495.4600795556746,-59.30125792081925,343.18732251111334,11551.40738199341,0
2025-11-12T00:52:55.979836+00:00,11.36506287791047,158.51893675022035,495.37669781194825,-59.806451781273346,343.17296202851355,11605.396862890668,0
2025-11-12T00:53:10.979836+00:00,10.415474749344494,158.32630390155745,495.30314412531084,-60.31143789540954,343.1587999592301,11658.569237086589,0
2025-11-12T00:53:25.979836+00:00,9.465772721572794,158.13445329266187,495.2395326275893,-60.816221424380586,343.14479411075934,11710.920547514655,0
2025-11-12T00:53:40.979836+00:00,8.515968419705565,157.94330833407554,495.18596686191063,-61.320807360061764,343.1309005896877,11762.446904241157,0
2025-11-12T00:53:55.979836+00:00,7.566073437125761,157.75279401852123,495.14253965199913,-61.82520053073959,343.1170736008716,11813.144484666487,0
2025-11-12T00:54:10.979836+00:00,6.616099339875806,157.56283674230562,495.10933298389466,-62.32940560642712,343.10326522701786,11863.009533723556,0
2025-11-12T00:54:25.979836+00:00,5.666057670487332,157.3733641333484,495.08641790029185,-62.833427103830175,343.08942518602447,11912.038364075266,0
2025-11-12T00:54:40.979836+00:00,4.715959951356991,157.1843048850182,495.0738544075827,-63.337269390940534,343.0755005630014,11960.227356308116,0
2025-11-12T00:54:55.979836+00:00,3.7658176877140463,156.9955885949026,495.0716913957606,-63.84093669126687,343.06143551353364,12007.572959123065,0
2025-11-12T00:55:10.979836+00:00,2.8156423702494804,156.8071456077726,495.07996657136346,-64.34443308768759,343.04717093411244,12054.071689522438,0
2025-11-12T00:55:25.979836+00:00,1.8654454774646518,156.61890686199519,495.0987064034467,-64.84776252591504,343.03264409506124,12099.720132992456,0
2025-11-12T00:55:40.979836+00:00,0.9152384778000986,156.43080373862884,495.1279260827284,-65.35092881755914,343.01778823059743,12144.514943681399,0
2025-11-12T00:55:55.979836+00:00,-0.0349671683985437,156.24276791255917,495.1676294939494,-65.85393564276345,343.0025320796468,12188.452844572499,0
2025-11-12T00:56:10.979836+00:00,-0.9851600070279796,156.05473120500895,495.2178092015192,-66.35678655238885,342.98679937000827,12231.530627651271,0
2025-11-12T00:56:25.979836+00:00,-1.935328588415364,155.86662543663172,495.2784464483541,-66.85948496971592,342.97050823738783,12273.745154067363,0
2025-11-12T00:56:40.979836+00:00,-2.8854614655077713,155.6783822806803,495.3495111680967,-67.36203419161484,342.95357056891993,12315.093354289811,0
2025-11-12T00:56:55.979836+00:00,-3.835547192012374,155.4899331154804,495.43096201051833,-67.86443738914704,342.9358912593117,12355.57222825653,0
2025-11-12T00:57:10.979836+00:00,-4.78557432039715,155.3012088755624,495.5227463802027,-68.36669760751555,342.9173673653778,12395.178845516106,0
2025-11-12T00:57:25.979836+00:00,-5.735531399752898,155.11213990078673,495.6248004883738,-68.86881776531635,342.89788714202666,12433.910345363798,0
2025-11-12T00:57:40.979836+00:00,-6.685406973397265,154.9226557827541,495.7370494178234,-69.3708006529689,342.877328939571,12471.763936969106,0
2025-11-12T00:57:55.979836+00:00,-7.635189576212655,154.73268520774914,495.8594072008618,-69.87264893024366,342.8555599382308,12508.736899496984,0
2025-11-12T00:58:10.979836+00:00,-8.5848677316214,154.54215579556828,495.99177691020014,-70.37436512272244,342.832434690623,12544.826582220327,0
2025-11-12T00:58:25.979836+00:00,-9.534429948167368,154.350993933327,496.1340507625401,-70.87595161705586,342.8077934372688,12580.030404625624,0
2025-11-12T00:58:40.979836+00:00,-10.483864715606252,154.15912460350722,496.28611023487304,-71.37741065479057,342.7814601523393,12614.345856509988,0
2025-11-12T00:58:55.979836+00:00,-11.43316050046546,153.96647120539916,496.4478261932201,-71.87874432453103,342.7532402675195,12647.770498070162,0
2025-11-12T00:59:10.979836+00:00,-12.382305740980307,153.77295536893428,496.61905903364266,-72.37995455212793,342.7229180102663,12680.301959983308,0
2025-11-12T00:59:25.979836+00:00,-13.331288841352745,153.57849676002633,496.7996588353933,-72.88104308851534,342.6902532775418,12711.9379434795,0
2025-11-12T00:59:40.979836+00:00,-14.280098165227354,153.38301287627695,496.9894655259569,-73.3820114947238,342.6549779475254,12742.676220405687,0
2025-11-12T00:59:55.979836+00:00,-15.228722028321355,153.18641883199496,497.1883090576973,-73.88286112348284,342.6167915073331,12772.514633281055,0
2025-11-12T01:00:10.979836+00:00,-16.17714869009208,152.9886271312663,497.3960095960262,-74.38359309666494,342.57535584388506,12801.451095343511,0
2025-11-12T01:00:25.979836+00:00,-17.125366344397122,152.78954742772754,497.61237771863733,-74.88420827766375,342.5302890046653,12829.483590588601,0
2025-11-12T01:00:40.979836+00:00,-18.073363108949568,152.5890862696416,497.8372146256974,-75.38470723746195,342.4811576823545,12856.610173798186,0
2025-11-12T01:00:55.979836+00:00,-19.021127013553528,152.38714682867663,498.070312360617,-75.88509021291107,342.42746810791584,12882.828970561695,0
2025-11-12T01:01:10.979836+00:00,-19.968645986925054,152.18362861064261,498.3114540411528,-76.38535705520748,342.36865494448784,12908.138177288183,0
2025-11-12T01:01:25.979836+00:00,-20.915907841993846,151.97842714634135,498.5604141005027,-76.88550716599164,342.3040676504594,12932.536061209707,0
2025-11-12T01:01:40.979836+00:00,-21.86290025952674,151.77143366036591,498.8169585380755,-77.38553941767086,342.23295361263877,12956.020960376252,0
2025-11-12T01:01:55.979836+00:00,-22.80961076992181,151.56253471562366,499.08084517962584,-77.88545205344128,342.15443712041684,12978.591283642174,0
2025-11-12T01:02:10.979836+00:00,-23.756026732963164,151.35161183101448,499.3518239463668,-78.38524256092262,342.0674929339067,13000.245510643543,0
2025-11-12T01:02:25.979836+00:00,-24.702135315387714,151.13854106942094,499.6296371327451,-78.88490751118071,341.9709127529154,13020.982191767824,0
2025-11-12T01:02:40.979836+00:00,-25.647923465994715,150.92319259289863,499.91401969250086,-79.38444235176424,341.8632622597478,13040.799948114744,0
2025-11-12T01:02:55.979836+00:00,-26.593377888091513,150.70543018165387,500.2046995326455,-79.8838411379542,341.7428254950653,13059.697471448926,0
2025-11-12T01:03:10.979836+00:00,-27.53848500897854,150.48511071280777,500.50139781493874,-80.38309617987441,341.6075319891032,13077.673524144438,0
2025-11-12T01:03:25.979836+00:00,-28.483230946201207,150.26208359476234,500.8038292645621,-80.88219757336039,341.4548600785088,13094.726939121358,0
2025-11-12T01:03:40.979836+00:00,-29.427601470206255,150.03619015223742,501.11170248549854,-81.38113256768665,341.2817068193051,13110.856619774353,0
2025-11-12T01:03:55.979836+00:00,-30.371581963045596,149.80726295660227,501.4247202822581,-81.87988470032552,341.084210230915,13126.061539893568,0
2025-11-12T01:04:10.979836+00:00,-31.315157372694614,149.57512509546183,501.74257998759754,-82.37843259254578,340.8575022054216,13140.340743577832,0
2025-11-12T01:04:25.979836+00:00,-32.258312162513484,149.33958937458328,502.0649737957319,-82.87674824059901,340.5953584066108,13153.693345140435,0
2025-11-12T01:04:40.979836+00:00,-33.20103025533204,149.10045744453552,502.39158910065765,-83.37479453847003,340.28969144537274,13166.11852900779,0
2025-11-12T01:04:55.979836+00:00,-34.14329497152136,148.85751884334928,502.72210883920417,-83.87252159779534,339.92979913211445,13177.61554961067,0
2025-11-12T01:05:10.979836+00:00,-35.08508896041621,148.61054994534044,503.0562118383524,-84.3698611260661,339.5012181313594,13188.183731268899,0
2025-11-12T01:05:25.979836+00:00,-36.02639412426491,148.35931280499824,503.3935731664211,-84.86671755719608,338.9839192840039,13197.822468069076,0
2025-11-12T01:05:40.979836+00:00,-36.96719153387133,148.10355388335407,503.7338644876785,-85.36295352226867,338.34935928518837,13206.531223735856,0
2025-11-12T01:05:55.979836+00:00,-37.907461334899565,147.84300264235563,504.07675441998066,-85.85836496827544,337.555449370937,13214.309531497038,0
2025-11-12T01:06:10.979836+00:00,-38.84718264370036,147.57736999102127,504.4219088949617,-86.35263622040253,336.5375111620327,13221.15699394233,0
2025-11-12T01:06:25.979836+00:00,-39.78633343136828,147.30634656456272,504.7689915204517,-86.8452533776248,335.19096196860824,13227.073282876532,0
2025-11-12T01:06:40.979836+00:00,-40.72489039450172,147.02960081517963,505.1176639445679,-87.33532334736813,333.3354880559066,13232.058139166844,0
2025-11-12T01:06:55.979836+00:00,-41.66282881096632,146.74677688994365,505.46758622118773,-87.82115453209325,330.63331167218945,13236.111372584879,0
2025-11-12T01:07:10.979836+00:00,-42.60012237864986,146.45749226757692,505.8184171762631,-88.29914380472576,326.37806036384484,13239.232861643499,0
2025-11-12T01:07:25.979836+00:00,-43.53674303492967,146.16133512168545,506.1698147746674,-88.76022937829832,318.8583426852371,13241.422553428683,0
2025-11-12T01:07:40.979836+00:00,-44.47266075416797,145.85786137291086,506.52143648712445,-89.17560221874433,303.15431457896443,13242.680463426752,0
2025-11-12T01:07:55.979836+00:00,-45.40784332017104,145.54659138655387,506.87293965673047,-89.43375943800854,266.7536506965392,13243.006675347091,0
2025-11-12T01:08:10.979836+00:00,-46.34225606999042,145.22700626538304,507.2239818648514,-89.32180722868725,220.57457203570408,13242.401340940762,0
2025-11-12T01:08:25.979836+00:00,-47.275861604858974,144.89854367894043,507.5742212957525,-88.9523758617781,197.645772516545,13240.8646798151,0
2025-11-12T01:08:40.979836+00:00,-48.2086194633703,144.56059316106231,507.92331709981613,-88.5055824491207,187.48532138124457,13238.396979244653,0
2025-11-12T01:08:55.979836+00:00,-49.14048575106523,144.21249079572354,508.27092975473647,-88.03348023455385,182.11204170427465,13234.998593978733,0
2025-11-12T01:09:10.979836+00:00,-50.07141271967139,143.85351319743702,508.6167214244868,-87.55066817155402,178.85268687974383,13230.669946045695,0
2025-11-12T01:09:25.979836+00:00,-51.00134828788669,143.48287067615797,508.9603563155363,-87.06242716456974,176.68517302206826,13225.411524554398,0
2025-11-12T01:09:40.979836+00:00,-51.93023549421293,143.09969945678665,509.3015010300831,-86.5710783053656,175.14913925059875,13219.223885492916,0
2025-11-12T01:09:55.979836+00:00,-52.85801187043533,142.70305279967204,509.639824915795,-86.07779062962513,174.00954728862618,13212.107651524908,0
2025-11-12T01:10:10.979836+00:00,-53.78460872222115,142.29189084005282,509.9750004118387,-85.58321366245217,173.13460997853247,13204.063511783806,0
2025-11-12T01:10:25.979836+00:00,-54.709950300586925,141.8650689298423,510.3067033907516,-85.08773576697394,172.44494685052612,13195.092221665103,0
2025-11-12T01:10:40.979836+00:00,-55.6339528447044,141.42132422320253,510.63461349586174,-84.59160266235048,171.88997977323953,13185.19460261693,0
2025-11-12T01:10:55.979836+00:00,-56.55652347246173,140.95926019678373,510.958414473915,-84.09497690332599,171.43599374677132,13174.3715419294,0
2025-11-12T01:11:10.979836+00:00,-57.47755889024958,140.47732873318444,511.27779450255395,-83.59796993731733,171.0596669555619,13162.623992522595,0
2025-11-12T01:11:25.979836+00:00,-58.396943887185735,139.97380932066187,511.5924465123984,-83.10066041269528,170.74436097648697,13149.95297273384,0
2025-11-12T01:11:40.979836+00:00,-59.31454957137487,139.44678482905707,511.9020685033408,-82.60310514899238,170.4778912045122,13136.359566104094,0
2025-11-12T01:11:55.979836+00:00,-60.23023129607238,138.89411320776128,512.2063638548124,-82.1053459811683,170.25113256185458,13121.844921164187,0
2025-11-12T01:12:10.979836+00:00,-61.14382621163822,138.3133943108577,512.5050416297016,-81.6074141794111,170.05711739646355,13106.410251220525,0
2025-11-12T01:12:25.979836+00:00,-62.05515036381695,137.70193088124094,512.7978168716679,-81.10933338946718,169.89043439380126,13090.0568341411,0
2025-11-12T01:12:40.979836+00:00,-62.96399523960255,137.0566825109277,513.0844108955295,-80.6111216400816,169.74681762847953,13072.786012141763,0
2025-11-12T01:12:55.979836+00:00,-63.87012363737793,136.37421113010066,513.3645515705268,-80.11279274509084,169.62285917262022,13054.599191572659,0
2025-11-12T01:13:10.979836+00:00,-64.77326470651009,135.6506162501006,513.6379735961401,-79.61435730267084,169.51580402959303,13035.497842705836,0
2025-11-12T01:13:25.979836+00:00,-65.67310796136496,134.88145778229645,513.9044187702887,-79.11582342036444,169.42340115741737,13015.483499523203,0
2025-11-12T01:13:40.979836+00:00,-66.56929602264165,134.0616637596394,514.1636362495911,-78.6171972496883,169.34379347772992,12994.557759506219,0
2025-11-12T01:13:55.979836+00:00,-67.46141577190859,133.18541968422377,514.4153828014945,-78.11848338604561,169.27543547397877,12972.722283426237,0
2025-11-12T01:14:10.979836+00:00,-68.34898751812045,132.2460354975222,514.6594230481423,-77.61968517182379,169.21703063468027,12949.978795136907,0
2025-11-12T01:14:25.979836+00:00,-69.23145166203032,131.23578531145267,514.8955297015788,-77.1208049288299,169.16748338458467,12926.329081368,0
2025-11-12T01:14:40.979836+00:00,-70.10815219772842,130.14571405615433,515.1234837902778,-76.62184413844598,169.12586173699677,12901.774991521028,0
2025-11-12T01:14:55.979836+00:00,-70.9783162004364,128.96540413777126,515.343074876711,-76.12280358262363,169.09136797914454,12876.31843746702,0
2025-11-12T01:15:10.979836+00:00,-71.84102820446552,127.68269416959502,515.5541012657809,-75.62368345519721,169.06331544570642,12849.961393346644,0
2025-11-12T01:15:25.979836+00:00,-72.69519806192099,126.2833410890461,515.7563702039661,-75.12448345044824,169.04110995551022,12822.705895372386,0
2025-11-12T01:15:40.979836+00:00,-73.53952047914953,124.75061699239954,515.9496980690097,-74.62520283407517,169.024234855194,12794.55404163346,0
2025-11-12T01:15:55.979836+00:00,-74.37242394812354,123.0648337392642,516.1339105499894,-74.12584050041275,169.01223887824028,12765.507991903354,0
2025-11-12T01:16:10.979836+00:00,-75.19200623572802,121.20279350350366,516.3088428176193,-73.626395018819,169.00472622033473,12735.569967450212,0
2025-11-12T01:16:25.979836+00:00,-75.99595301887717,119.13717499511677,516.4743396847059,-73.1268646714473,169.0013483732821,12704.74225085006,0
2025-11-12T01:16:40.979836+00:00,-76.78143579995164,116.83588822336937,516.6302557565016,-72.62724748412515,169.00179736464096,12673.027185803296,0
2025-11-12T01:16:55.979836+00:00,-77.54498522404953,114.26147389266723,516.7764555710072,-72.12754125165723,169.0058001289091,12640.427176953988,0
2025-11-12T01:17:10.979836+00:00,-78.28233699422964,111.37069977549261,516.9128137289417,-71.62774355861178,169.01311379551973,12606.944689713106,0
2025-11-12T01:17:25.979836+00:00,-78.98825095896632,108.11463313255699,517.0392150134385,-71.12785179638645,169.02352172421877,12572.582250084579,0
2025-11-12T01:17:40.979836+00:00,-79.65631171558134,104.43966277235985,517.155554499246,-70.62786317721971,169.0368301533225,12537.34244449507,0
2025-11-12T01:17:55.979836+00:00,-80.27873438023936,100.29020670308174,517.2617376514407,-70.12777474566319,169.05286535326798,12501.227919627661,0
2025-11-12T01:18:10.979836+00:00,-80.84622566633786,95.61411067063601,517.3576804135166,-69.62758338792034,169.07147119895293,12464.24138225864,0
2025-11-12T01:18:25.979836+00:00,-81.34798950071115,90.37181521172862,517.4433092848209,-69.12728583940164,169.0925070908942,12426.385599098772,0
2025-11-12T01:18:40.979836+00:00,-81.77201019765444,84.549805197229,517.5185613872908,-68.62687869075113,169.11584616827145,12387.663396637821,0
2025-11-12T01:18:55.979836+00:00,-82.10576595594159,78.17704330169558,517.5833845213767,-68.12635839257752,169.14137376732407,12348.077660993386,0
2025-11-12T01:19:10.979836+00:00,-82.33746559810963,71.33980557920604,517.6377372111918,-67.6257212590622,169.16898608685767,12307.63133776371,0
2025-11-12T01:19:25.979836+00:00,-82.45770763229326,64.18696832279352,517.6815887388159,-67.12496347059307,169.1985890292895,12266.327431884501,0
2025-11-12T01:19:40.979836+00:00,-82.46116371439176,56.917968492236156,517.7149191677213,-66.6240810755431,169.23009719106045,12224.169007489892,0
2025-11-12T01:19:55.979836+00:00,-82.34767902646811,49.75256261829353,517.7377193553357,-66.12306999129173,169.26343298060812,12181.159187777403,0
2025-11-12T01:20:10.979836+00:00,-82.12230608243438,42.89234123608616,517.7499909547184,-65.62192600457807,169.29852584567683,12137.301154877814,0
2025-11-12T01:20:25.979836+00:00,-81.79425612827707,36.489638138920995,517.7517464053439,-65.1206447712383,169.33531159466003,12092.598149728632,0
2025-11-12T01:20:40.979836+00:00,-81.37523206170951,30.634357664905696,517.7430089130269,-64.61922181539353,169.37373179908803,12047.053471952438,0
2025-11-12T01:20:55.979836+00:00,-80.8777540831137,25.358435414535123,517.7238124190022,-64.117652528119,169.41373326635932,12000.670479738872,0
2025-11-12T01:21:10.979836+00:00,-80.31389311826709,20.650360309776623,517.6942015581305,-63.6159321656542,169.45526757346428,11953.452589732487,0
2025-11-12T01:21:25.979836+00:00,-79.6945283717789,16.471677724594894,517.6542316064078,-63.114055847147604,169.49829065384128,11905.403276923515,0
2025-11-12T01:21:40.979836+00:00,-79.02904334476021,12.770673195312376,517.603968417628,-62.61201855199209,169.54276243064018,11856.526074544507,0
2025-11-12T01:21:55.979836+00:00,-78.3253081958426,9.491784590674092,517.5434883494197,-62.1098151167429,169.5886464906341,11806.824573970767,0
2025-11-12T01:22:10.979836+00:00,-77.589813198655,6.581191397292526,517.47287817865,-61.60744023164585,169.63590979385745,11756.302424625947,0
2025-11-12T01:22:25.979836+00:00,-76.82786149634948,3.9896489443880445,517.3922350062218,-61.10488843677516,169.68452241469922,11704.963333892127,0
2025-11-12T01:22:40.979836+00:00,-76.04376907446373,1.6735854497655966,517.3016661514346,-60.602154117795244,169.73445731079028,11652.811067025337,0
2025-11-12T01:22:55.979836+00:00,-75.24104710424433,-0.40478560722581547,517.2012890359368,-60.09923150132697,169.78569011651683,11599.849447074457,0
2025-11-12T01:23:10.979836+00:00,-74.42255766752147,-2.2778506291534684,517.0912310573593,-59.596114649953066,169.8381989583834,11546.082354807282,0
2025-11-12T01:23:25.979836+00:00,-73.59064198504839,-3.97319018054093,516.9716294527843,-59.09279745682043,169.89196428986105,11491.513728639935,0
2025-11-12T01:23:40.979836+00:00,-72.74722383580901,-5.514224264873615,516.8426311521036,-58.58927363985526,169.9469687436244,11436.147564571946,0
2025-11-12T01:23:55.979836+00:00,-71.89389202269447,-6.920829131508199,516.7043926214151,-58.0855367355853,170.00319699935466,11379.98791612748,0
